CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCategories,ReturnRate,CancellationRate,AverageDiscount,AverageOrderFrequency,first_order_date,last_order_date,ActiveDays,customer_segment,ExpectedPurchaseCycle,OverdueRatio,ChurnRiskScore,CustomerLoyaltyIndex,RetentionPriority
CUST023713,1487,2,1131.69,9,565.845,2,2,0.0,0.0,0.1,0.6666666666666666,2020-12-01,2020-12-03,3,0,15.0,99.13,1.0,37.19,Reactivation Offer
CUST023714,864,2,2706.09,8,1353.045,2,2,0.0,0.0,0.025,0.0028943560057887,2020-09-27,2022-08-18,691,1,365.0,2.37,1.0,59.27,Re-engagement Push
CUST023715,88,3,1780.5,8,593.5,3,2,0.0,0.0,0.2333333333333333,0.0024410089503661,2021-05-23,2024-10-02,1229,1,365.0,0.24,0.2411,66.26,Cross-sell Campaign
CUST023716,1302,2,1219.1,4,609.55,2,2,0.0,0.0,0.025,0.0075471698113207,2020-09-15,2021-06-06,265,0,265.0,4.91,1.0,40.61,Reactivation Offer
CUST023717,718,1,224.04,1,224.04,1,1,0.0,0.0,0.2,1.0,2023-01-11,2023-01-11,1,0,90.0,7.98,1.0,11.5,Reactivation Offer
CUST023718,607,6,5068.48,18,844.7466666666666,6,4,0.3333333333333333,0.0,0.0666666666666666,0.0053811659192825,2020-04-13,2023-05-02,1115,2,223.0,2.72,1.0,92.01,VIP Winback Alert
CUST023719,743,5,4274.01,17,854.802,5,3,0.0,0.0,0.0699999999999999,0.0067750677506775,2020-12-10,2022-12-17,738,2,184.5,4.03,1.0,84.84,VIP Winback Alert
CUST023720,1204,1,1027.78,3,1027.78,1,1,0.0,0.0,0.25,1.0,2021-09-12,2021-09-12,1,0,90.0,13.38,1.0,21.11,Reactivation Offer
CUST023721,752,3,1841.81,8,613.9366666666666,3,3,0.3333333333333333,0.0,0.0833333333333333,0.0055045871559633,2021-06-12,2022-12-08,545,1,272.5,2.76,1.0,59.08,Re-engagement Push
CUST023722,1116,1,815.15,4,815.15,1,1,0.0,0.0,0.1,1.0,2021-12-09,2021-12-09,1,0,90.0,12.4,1.0,18.69,Reactivation Offer
CUST023723,547,2,2812.1800000000003,5,1406.09,2,2,0.0,0.5,0.025,0.0019685039370078,2020-09-19,2023-07-01,1016,3,365.0,1.5,1.0,63.71,Friction Resolution
CUST023725,1158,2,650.72,3,325.36,2,2,0.0,0.0,0.15,0.0033783783783783,2020-03-16,2021-10-28,592,0,365.0,3.17,1.0,37.52,Reactivation Offer
CUST023726,621,3,1255.09,8,418.3633333333333,2,3,0.0,0.0,0.05,0.0040053404539385,2021-03-31,2023-04-18,749,1,365.0,1.7,1.0,55.29,Re-engagement Push
CUST023727,1396,2,2365.62,8,1182.81,2,2,0.0,0.0,0.025,0.0050377833753148,2020-02-02,2021-03-04,397,1,365.0,3.82,1.0,53.25,Re-engagement Push
CUST023728,145,2,1459.31,5,729.655,2,2,0.0,0.0,0.05,0.0069204152249134,2023-10-23,2024-08-06,289,1,289.0,0.5,0.3973,43.43,Cross-sell Campaign
CUST023729,1357,1,2311.23,5,2311.23,1,1,0.0,0.0,0.0,1.0,2021-04-12,2021-04-12,1,0,90.0,15.08,1.0,34.14,Reactivation Offer
CUST023730,93,4,2747.34,12,686.835,4,2,0.0,0.0,0.125,0.0024554941682013,2020-04-13,2024-09-27,1629,2,365.0,0.25,0.2548,83.76,VIP Loyalty Care
CUST023731,176,1,1933.56,4,1933.56,1,1,0.0,0.0,0.25,1.0,2024-07-06,2024-07-06,1,0,90.0,1.96,0.4822,30.68,Reactivation Offer
CUST023732,416,3,3693.93,13,1231.31,3,3,0.0,0.0,0.0333333333333333,0.0031120331950207,2021-03-21,2023-11-09,964,2,365.0,1.14,1.0,77.16,VIP Winback Alert
CUST023733,1784,1,138.7,2,138.7,1,1,0.0,0.0,0.05,1.0,2020-02-10,2020-02-10,1,0,90.0,19.82,1.0,10.58,Reactivation Offer
CUST023735,1022,1,1154.96,5,1154.96,1,1,0.0,0.0,0.2,1.0,2022-03-13,2022-03-13,1,0,90.0,11.36,1.0,22.55,Reactivation Offer
CUST023736,1134,2,3963.22,9,1981.61,2,2,0.0,0.0,0.075,0.0033444816053511,2020-04-03,2021-11-21,598,1,365.0,3.11,1.0,64.97,Re-engagement Push
CUST023737,546,3,1922.51,6,640.8366666666666,3,3,0.0,0.0,0.0833333333333333,0.0034207525655644,2021-02-06,2023-07-02,877,1,365.0,1.5,1.0,63.61,Re-engagement Push
CUST023738,297,2,822.4100000000001,3,411.205,2,2,0.0,0.0,0.125,0.002063983488132,2021-07-13,2024-03-07,969,1,365.0,0.81,0.8137,43.79,Re-engagement Push
CUST023739,225,3,3327.38,6,1109.1266666666668,3,2,0.0,0.0,0.0666666666666666,0.002269288956127,2020-10-05,2024-05-18,1322,1,365.0,0.62,0.6164,79.43,Re-engagement Push
CUST023741,170,3,5407.11,13,1802.37,3,2,0.0,0.0,0.0333333333333333,0.001937984496124,2020-04-17,2024-07-12,1548,2,365.0,0.47,0.4658,87.74,VIP Loyalty Care
CUST023742,841,2,1030.3200000000002,3,515.1600000000001,2,2,0.0,0.0,0.075,0.0026455026455026,2020-08-16,2022-09-10,756,1,365.0,2.3,1.0,43.75,Re-engagement Push
CUST023743,1623,3,1232.4199999999998,5,410.8066666666666,3,2,0.0,0.3333333333333333,0.0166666666666666,0.0225563909774436,2020-03-10,2020-07-20,133,3,66.5,24.41,1.0,48.56,Friction Resolution
CUST023744,1237,1,677.49,2,677.49,1,1,0.0,0.0,0.0,1.0,2021-08-10,2021-08-10,1,0,90.0,13.74,1.0,17.14,Reactivation Offer
CUST023745,294,5,5061.91,15,1012.382,5,4,0.0,0.2,0.1,0.0033003300330033,2020-01-17,2024-03-10,1515,2,365.0,0.81,0.8055,95.05,VIP Winback Alert
CUST023747,245,3,2812.9,9,937.6333333333332,3,2,0.0,0.0,0.0333333333333333,0.0036057692307692,2022-01-18,2024-04-28,832,1,365.0,0.67,0.6712,70.71,Re-engagement Push
CUST023748,54,10,15215.79,33,1521.5790000000002,10,5,0.0,0.0,0.075,0.0057142857142857,2020-01-22,2024-11-05,1750,2,194.4,0.28,0.1479,99.91,VIP Loyalty Care
CUST023749,77,1,921.81,2,921.81,1,1,0.0,0.0,0.1,1.0,2024-10-13,2024-10-13,1,0,90.0,0.86,0.211,19.91,Reactivation Offer
CUST023750,979,1,1661.56,5,1661.56,1,1,0.0,0.0,0.1,1.0,2022-04-25,2022-04-25,1,0,90.0,10.88,1.0,27.93,Reactivation Offer
CUST023751,769,1,967.29,5,967.29,1,1,0.0,0.0,0.0,1.0,2022-11-21,2022-11-21,1,0,90.0,8.54,1.0,20.42,Reactivation Offer
CUST023752,1449,1,1679.14,3,1679.14,1,1,0.0,0.0,0.0,1.0,2021-01-10,2021-01-10,1,0,90.0,16.1,1.0,28.13,Reactivation Offer
CUST023753,305,2,2688.3900000000003,6,1344.1950000000002,2,1,0.0,0.0,0.075,0.002932551319648,2022-04-18,2024-02-28,682,1,365.0,0.84,0.8356,59.04,Re-engagement Push
CUST023754,493,3,3677.83,8,1225.9433333333334,3,2,0.0,0.0,0.0166666666666666,0.0035671819262782,2021-05-06,2023-08-24,841,1,365.0,1.35,1.0,75.69,Re-engagement Push
CUST023755,11,2,1657.15,3,828.575,2,2,0.0,0.0,0.0,0.0055555555555555,2023-12-25,2024-12-18,360,1,360.0,0.03,0.0301,46.13,Cross-sell Campaign
CUST023756,0,2,2750.94,8,1375.4699999999998,2,2,1.0,0.0,0.05,0.0019230769230769,2022-02-24,2024-12-29,1040,1,365.0,0.0,0.0,63.55,Cross-sell Campaign
CUST023757,140,3,4151.37,10,1383.79,3,2,0.0,0.0,0.0666666666666666,0.0018039687312086,2020-01-23,2024-08-11,1663,2,365.0,0.38,0.3836,85.58,VIP Loyalty Care
CUST023758,481,1,864.18,2,864.18,1,1,0.0,0.0,0.15,1.0,2023-09-05,2023-09-05,1,0,90.0,5.34,1.0,19.24,Reactivation Offer
CUST023759,833,1,483.07,4,483.07,1,1,0.0,0.0,0.05,1.0,2022-09-18,2022-09-18,1,0,90.0,9.26,1.0,14.68,Reactivation Offer
CUST023760,504,5,7368.21,19,1473.642,5,3,0.0,0.0,0.05,0.0084459459459459,2021-12-30,2023-08-13,592,2,148.0,3.41,1.0,87.02,VIP Winback Alert
CUST023761,1121,1,621.03,3,621.03,1,1,0.0,0.0,0.0,1.0,2021-12-04,2021-12-04,1,0,90.0,12.46,1.0,16.44,Reactivation Offer
CUST023762,714,2,2436.1800000000003,9,1218.09,2,1,0.0,0.0,0.05,0.0027624309392265,2021-01-22,2023-01-15,724,1,365.0,1.96,1.0,57.44,Re-engagement Push
CUST023763,295,5,2557.98,9,511.596,5,4,0.0,0.2,0.1,0.0052301255230125,2021-07-28,2024-03-09,956,2,239.0,1.23,0.8082,78.29,VIP Winback Alert
CUST023764,1754,1,336.67,1,336.67,1,1,0.0,0.0,0.0,1.0,2020-03-11,2020-03-11,1,0,90.0,19.49,1.0,12.79,Reactivation Offer
CUST023765,186,1,1519.64,5,1519.64,1,1,0.0,0.0,0.0,1.0,2024-06-26,2024-06-26,1,0,90.0,2.07,0.5096,26.48,Reactivation Offer
CUST023766,684,2,568.86,5,284.43,2,2,0.0,0.0,0.075,0.0042735042735042,2021-11-04,2023-02-14,468,1,365.0,1.87,1.0,35.21,Re-engagement Push
CUST023767,78,1,357.24,2,357.24,1,1,0.0,0.0,0.25,1.0,2024-10-12,2024-10-12,1,0,90.0,0.87,0.2137,13.04,Reactivation Offer
CUST023768,333,2,2343.15,10,1171.575,2,2,0.0,0.0,0.0,0.005,2022-12-28,2024-01-31,400,1,365.0,0.91,0.9123,53.08,Re-engagement Push
CUST023769,879,1,1700.76,4,1700.76,1,1,0.0,0.0,0.0,1.0,2022-08-03,2022-08-03,1,0,90.0,9.77,1.0,28.35,Reactivation Offer
CUST023770,774,5,4795.74,16,959.148,5,3,0.0,0.0,0.1399999999999999,0.0056689342403628,2020-06-18,2022-11-16,882,2,220.5,3.51,1.0,87.82,VIP Winback Alert
CUST023772,680,3,1661.9499999999998,10,553.9833333333332,3,2,0.0,0.0,0.0666666666666666,0.0030612244897959,2020-06-14,2023-02-18,980,1,365.0,1.86,1.0,62.19,Re-engagement Push
CUST023773,973,3,5160.29,9,1720.0966666666666,3,3,0.3333333333333333,0.0,0.05,0.0041551246537396,2020-05-10,2022-05-01,722,2,361.0,2.7,1.0,78.63,VIP Winback Alert
CUST023774,99,4,8135.37,15,2033.8425,4,3,0.0,0.0,0.125,0.0040691759918616,2022-01-13,2024-09-21,983,2,327.7,0.3,0.2712,89.05,VIP Loyalty Care
CUST023775,228,3,1344.46,12,448.15333333333336,3,3,0.0,0.0,0.1333333333333333,0.002375296912114,2020-11-30,2024-05-15,1263,1,365.0,0.62,0.6247,62.09,Re-engagement Push
CUST023776,45,2,3621.24,9,1810.62,2,2,0.0,0.0,0.0,0.0012861736334405,2020-08-13,2024-11-14,1555,1,365.0,0.12,0.1233,73.8,Cross-sell Campaign
CUST023777,151,3,4227.85,12,1409.2833333333335,3,2,0.0,0.0,0.0666666666666666,0.0024937655860349,2021-04-16,2024-07-31,1203,2,365.0,0.41,0.4137,81.92,VIP Loyalty Care
CUST023778,86,4,3369.14,12,842.285,4,4,0.0,0.0,0.125,0.0036866359447004,2021-10-16,2024-10-04,1085,2,361.7,0.24,0.2356,82.54,VIP Loyalty Care
CUST023781,89,1,330.57,5,330.57,1,1,0.0,0.0,0.25,1.0,2024-10-01,2024-10-01,1,0,90.0,0.99,0.2438,12.71,Reactivation Offer
CUST023782,81,2,2054.78,4,1027.39,2,2,0.0,0.0,0.0,0.0117647058823529,2024-04-23,2024-10-09,170,1,170.0,0.48,0.2219,48.25,Cross-sell Campaign
CUST023785,377,2,2444.11,10,1222.055,2,2,0.0,0.0,0.0,0.0041580041580041,2022-08-25,2023-12-18,481,1,365.0,1.03,1.0,54.81,Re-engagement Push
CUST023786,371,5,5652.66,14,1130.532,4,3,0.0,0.2,0.12,0.0039651070578905,2020-07-12,2023-12-24,1261,2,315.2,1.18,1.0,93.58,VIP Winback Alert
CUST023787,409,2,1306.8000000000002,5,653.4000000000001,2,2,0.5,0.0,0.225,0.0017809439002671,2020-10-20,2023-11-16,1123,1,365.0,1.12,1.0,51.03,Re-engagement Push
CUST023790,536,4,3829.19,15,957.2975,4,3,0.0,0.0,0.075,0.0033500837520938,2020-04-05,2023-07-12,1194,2,365.0,1.47,1.0,85.92,VIP Winback Alert
CUST023791,1820,1,1789.14,3,1789.14,1,1,0.0,0.0,0.05,1.0,2020-01-05,2020-01-05,1,0,90.0,20.22,1.0,29.24,Reactivation Offer
CUST023792,772,1,426.24,1,426.24,1,1,0.0,0.0,0.0,1.0,2022-11-18,2022-11-18,1,0,90.0,8.58,1.0,13.91,Reactivation Offer
CUST023793,264,4,3725.5,9,931.375,4,3,0.0,0.0,0.0875,0.0051020408163265,2022-02-16,2024-04-09,784,2,261.3,1.01,0.7233,80.79,VIP Winback Alert
CUST023794,591,5,5404.610000000001,14,1080.922,4,5,0.0,0.0,0.06,0.005175983436853,2020-09-25,2023-05-18,966,2,241.5,2.45,1.0,89.85,VIP Winback Alert
CUST023795,3,4,5656.49,13,1414.1225,4,4,0.25,0.0,0.125,0.0024213075060532,2020-06-19,2024-12-26,1652,2,365.0,0.01,0.0082,94.23,VIP Loyalty Care
CUST023796,161,2,1508.31,7,754.155,2,1,0.5,0.0,0.025,0.0019323671497584,2021-09-21,2024-07-21,1035,1,365.0,0.44,0.4411,52.14,Cross-sell Campaign
CUST023797,129,4,3220.03,10,805.0074999999999,3,3,0.0,0.0,0.05,0.002436053593179,2020-02-24,2024-08-22,1642,2,365.0,0.35,0.3534,86.9,VIP Loyalty Care
CUST023799,1333,1,1098.05,3,1098.05,1,1,0.0,0.0,0.0,1.0,2021-05-06,2021-05-06,1,0,90.0,14.81,1.0,21.95,Reactivation Offer
CUST023800,156,4,2675.76,14,668.94,4,4,0.0,0.0,0.15,0.0028490028490028,2020-09-22,2024-07-26,1404,2,365.0,0.43,0.4274,81.57,VIP Loyalty Care
CUST023801,835,3,1746.13,10,582.0433333333334,3,2,0.0,0.0,0.0333333333333333,0.0052910052910052,2021-02-27,2022-09-16,567,1,283.5,2.95,1.0,58.37,Re-engagement Push
CUST023802,57,2,1531.54,6,765.77,2,1,0.0,0.0,0.15,0.0055555555555555,2023-11-09,2024-11-02,360,1,360.0,0.16,0.1562,44.85,Cross-sell Campaign
CUST023803,1481,1,1263.35,4,1263.35,1,1,0.0,0.0,0.0,1.0,2020-12-09,2020-12-09,1,0,90.0,16.46,1.0,23.75,Reactivation Offer
CUST023805,463,1,261.27,2,261.27,1,1,0.0,0.0,0.0,1.0,2023-09-23,2023-09-23,1,0,90.0,5.14,1.0,11.94,Reactivation Offer
CUST023806,719,2,1255.56,5,627.78,2,2,0.0,0.0,0.0,0.0028011204481792,2021-01-27,2023-01-10,714,1,365.0,1.97,1.0,45.8,Re-engagement Push
CUST023807,1340,1,60.44,2,60.44,1,1,0.0,0.0,0.05,1.0,2021-04-29,2021-04-29,1,0,90.0,14.89,1.0,9.82,Reactivation Offer
CUST023808,314,2,1421.24,7,710.62,2,2,0.0,0.0,0.1,0.0053619302949061,2023-02-12,2024-02-19,373,1,365.0,0.86,0.8603,43.88,Re-engagement Push
CUST023809,341,3,5047.26,11,1682.42,3,3,0.0,0.0,0.1,0.0022848438690022,2020-06-20,2024-01-23,1313,2,365.0,0.93,0.9342,85.09,VIP Winback Alert
CUST023810,865,3,1913.97,8,637.99,3,3,0.0,0.3333333333333333,0.0166666666666666,0.0032085561497326,2020-01-26,2022-08-17,935,1,365.0,2.37,1.0,64.2,Re-engagement Push
CUST023811,368,1,290.47,5,290.47,1,1,0.0,0.0,0.05,1.0,2023-12-27,2023-12-27,1,0,90.0,4.09,1.0,12.27,Reactivation Offer
CUST023812,3,4,3568.42,11,892.105,4,3,0.0,0.0,0.0625,0.0032258064516129,2021-08-05,2024-12-26,1240,2,365.0,0.01,0.0082,85.31,VIP Loyalty Care
CUST023813,89,3,3576.53,7,1192.1766666666665,3,3,0.0,0.0,0.0666666666666666,0.0024019215372297,2021-05-02,2024-10-01,1249,1,365.0,0.24,0.2438,79.92,Cross-sell Campaign
CUST023814,1609,1,794.94,2,794.94,1,1,0.0,0.0,0.0,1.0,2020-08-03,2020-08-03,1,0,90.0,17.88,1.0,18.47,Reactivation Offer
CUST023815,1084,4,3660.4,12,915.1,2,4,0.0,0.0,0.0375,0.0075046904315197,2020-07-27,2022-01-10,533,2,177.7,6.1,1.0,77.71,VIP Winback Alert
CUST023816,281,2,2632.0600000000004,8,1316.0300000000002,2,2,0.0,0.0,0.05,0.0588235294117647,2024-02-19,2024-03-23,34,1,34.0,8.26,0.7699,52.01,Re-engagement Push
CUST023817,1805,1,262.64,5,262.64,1,1,0.0,0.0,0.0,1.0,2020-01-20,2020-01-20,1,0,90.0,20.06,1.0,11.95,Reactivation Offer
CUST023820,471,3,2994.34,10,998.1133333333332,3,2,0.0,0.0,0.1,0.0022970903522205,2020-02-18,2023-09-15,1306,1,365.0,1.29,1.0,77.31,Re-engagement Push
CUST023821,1015,1,2208.88,5,2208.88,1,1,0.0,1.0,0.1,1.0,2022-03-20,2022-03-20,1,3,90.0,11.28,1.0,33.21,Friction Resolution
CUST023822,1618,1,780.79,2,780.79,1,1,0.0,0.0,0.1,1.0,2020-07-25,2020-07-25,1,0,90.0,17.98,1.0,18.31,Reactivation Offer
CUST023824,1171,2,1913.39,10,956.695,2,2,0.0,0.0,0.175,0.01,2021-03-30,2021-10-15,200,1,200.0,5.86,1.0,47.19,Re-engagement Push
CUST023825,616,2,1519.6,8,759.8000000000001,2,2,0.0,0.0,0.05,0.0149253731343283,2022-12-11,2023-04-23,134,1,134.0,4.6,1.0,42.53,Re-engagement Push
CUST023826,284,4,5716.57,14,1429.1425,4,3,0.0,0.0,0.0625,0.0033755274261603,2020-12-22,2024-03-20,1185,2,365.0,0.78,0.7781,90.24,VIP Winback Alert
CUST023827,1584,1,28.08,1,28.08,1,1,0.0,0.0,0.25,1.0,2020-08-28,2020-08-28,1,0,90.0,17.6,1.0,9.53,Reactivation Offer
CUST023828,411,3,2786.41,7,928.8033333333332,3,3,0.0,0.0,0.0833333333333333,0.0101694915254237,2023-01-24,2023-11-14,295,1,147.5,2.79,1.0,64.72,Re-engagement Push
CUST023829,416,2,1545.79,6,772.895,2,2,0.5,0.0,0.0,0.0285714285714285,2023-09-01,2023-11-09,70,1,70.0,5.94,1.0,42.18,Re-engagement Push
CUST023830,676,2,2137.6800000000003,7,1068.84,2,2,0.0,0.0,0.0,0.0024630541871921,2020-12-03,2023-02-22,812,1,365.0,1.85,1.0,55.83,Re-engagement Push
CUST023831,1054,1,539.0,2,539.0,1,1,0.0,0.0,0.05,1.0,2022-02-09,2022-02-09,1,0,90.0,11.71,1.0,15.41,Reactivation Offer
CUST023832,1553,3,4050.37,9,1350.1233333333334,3,2,0.0,0.0,0.0166666666666666,0.0184049079754601,2020-04-19,2020-09-28,163,1,81.5,19.06,1.0,69.96,Re-engagement Push
CUST023833,1336,1,797.03,3,797.03,1,1,0.0,0.0,0.2,1.0,2021-05-03,2021-05-03,1,0,90.0,14.84,1.0,18.49,Reactivation Offer
CUST023835,447,4,5556.49,14,1389.1225,3,3,0.0,0.0,0.1125,0.0039177277179236,2020-12-23,2023-10-09,1021,2,340.3,1.31,1.0,88.14,VIP Winback Alert
CUST023836,499,3,3428.32,8,1142.7733333333333,3,2,0.0,0.0,0.0999999999999999,0.0023419203747072,2020-02-15,2023-08-18,1281,1,365.0,1.37,1.0,79.54,Re-engagement Push
CUST023837,312,2,2172.74,6,1086.37,2,2,0.0,0.0,0.15,0.0013755158184319,2020-02-29,2024-02-21,1454,1,365.0,0.85,0.8548,63.12,Re-engagement Push
CUST023838,877,2,2104.93,9,1052.465,2,2,0.0,0.0,0.075,0.0021413276231263,2020-01-15,2022-08-05,934,1,365.0,2.4,1.0,56.9,Re-engagement Push
CUST023839,160,1,565.37,2,565.37,1,1,0.0,0.0,0.1,1.0,2024-07-22,2024-07-22,1,0,90.0,1.78,0.4384,15.77,Reactivation Offer
CUST023840,522,2,1574.25,6,787.125,2,2,0.0,0.0,0.05,0.0017241379310344,2020-05-23,2023-07-26,1160,1,365.0,1.43,1.0,54.25,Re-engagement Push
CUST023841,600,2,1915.67,4,957.835,2,2,0.0,0.0,0.0,0.0049261083743842,2022-03-30,2023-05-09,406,1,365.0,1.64,1.0,49.22,Re-engagement Push
CUST023842,1063,3,1395.62,4,465.20666666666665,3,2,0.0,0.3333333333333333,0.1166666666666666,0.005813953488372,2020-09-03,2022-01-31,516,1,258.0,4.12,1.0,54.21,Re-engagement Push
CUST023843,1671,1,110.53,1,110.53,1,1,0.0,0.0,0.0,1.0,2020-06-02,2020-06-02,1,0,90.0,18.57,1.0,10.29,Reactivation Offer
CUST023844,793,2,2040.16,4,1020.08,2,2,0.0,0.0,0.1,0.0033557046979865,2021-03-12,2022-10-28,596,1,365.0,2.17,1.0,52.47,Re-engagement Push
CUST023845,159,4,2491.87,8,622.9675,4,4,0.0,0.0,0.05,0.0026437541308658,2020-06-02,2024-07-23,1513,2,365.0,0.44,0.4356,81.02,VIP Loyalty Care
CUST023846,220,2,830.3900000000001,8,415.1950000000001,2,1,0.0,0.0,0.075,0.0178571428571428,2024-02-02,2024-05-23,112,0,112.0,1.96,0.6027,34.71,Reactivation Offer
CUST023847,310,2,1820.93,7,910.465,2,2,0.0,0.0,0.025,0.0056179775280898,2023-03-05,2024-02-23,356,1,356.0,0.87,0.8493,47.77,Re-engagement Push
CUST023848,21,3,4236.36,10,1412.12,3,2,0.3333333333333333,0.0,0.0,0.0031512605042016,2022-05-02,2024-12-08,952,1,365.0,0.06,0.0575,79.05,Cross-sell Campaign
CUST023849,738,1,543.01,3,543.01,1,1,0.0,0.0,0.0,1.0,2022-12-22,2022-12-22,1,0,90.0,8.2,1.0,15.47,Reactivation Offer
CUST023850,350,4,2277.58,10,569.395,4,3,0.0,0.0,0.0375,0.0065040650406504,2022-05-10,2024-01-14,615,2,205.0,1.71,0.9589,69.46,VIP Winback Alert
CUST023852,269,5,3768.65,13,753.73,5,5,0.0,0.0,0.09,0.0049067713444553,2021-06-21,2024-04-04,1019,2,254.8,1.06,0.737,86.2,VIP Winback Alert
CUST023853,643,1,34.49,2,34.49,1,1,0.0,0.0,0.0,1.0,2023-03-27,2023-03-27,1,0,90.0,7.14,1.0,9.6,Reactivation Offer
CUST023854,1135,2,2733.38,8,1366.69,2,2,0.0,0.0,0.1,0.0043668122270742,2020-08-20,2021-11-20,458,1,365.0,3.11,1.0,56.89,Re-engagement Push
CUST023855,42,2,815.6099999999999,2,407.805,2,2,0.0,0.5,0.0,0.0016,2021-06-17,2024-11-17,1250,3,365.0,0.12,0.1151,46.92,Friction Resolution
CUST023856,130,1,164.39,1,164.39,1,1,0.0,0.0,0.15,1.0,2024-08-21,2024-08-21,1,0,90.0,1.44,0.3562,10.86,Reactivation Offer
CUST023857,1067,2,888.3699999999999,8,444.185,2,2,0.0,0.0,0.0,0.0038240917782026,2020-08-23,2022-01-27,523,1,365.0,2.92,1.0,39.54,Re-engagement Push
CUST023858,1413,1,249.38,1,249.38,1,1,0.0,0.0,0.0,1.0,2021-02-15,2021-02-15,1,0,90.0,15.7,1.0,11.8,Reactivation Offer
CUST023860,502,3,4125.52,14,1375.1733333333332,3,3,0.0,0.0,0.25,0.0035502958579881,2021-04-23,2023-08-15,845,2,365.0,1.38,1.0,77.47,VIP Winback Alert
CUST023861,991,2,900.65,6,450.325,2,2,0.0,0.0,0.05,0.0198019801980198,2022-01-03,2022-04-13,101,0,101.0,9.81,1.0,35.41,Reactivation Offer
CUST023862,62,2,2699.51,5,1349.755,2,2,0.0,0.0,0.025,0.006269592476489,2023-12-15,2024-10-28,319,1,319.0,0.19,0.1699,55.23,Cross-sell Campaign
CUST023863,621,3,6485.14,13,2161.7133333333336,3,2,0.0,0.0,0.1166666666666666,0.0051993067590987,2021-09-19,2023-04-18,577,2,288.5,2.15,1.0,78.38,VIP Winback Alert
CUST023864,1228,3,2504.03,11,834.6766666666666,3,3,0.0,0.0,0.0333333333333333,0.0081967213114754,2020-08-19,2021-08-19,366,1,183.0,6.71,1.0,63.23,Re-engagement Push
CUST023865,363,1,2159.38,4,2159.38,1,1,0.0,0.0,0.0,1.0,2024-01-01,2024-01-01,1,0,90.0,4.03,0.9945,32.8,Reactivation Offer
CUST023866,163,2,397.16,2,198.58,2,2,0.0,0.0,0.025,0.0111731843575419,2024-01-23,2024-07-19,179,0,179.0,0.91,0.4466,30.04,Reactivation Offer
CUST023867,321,2,2438.55,7,1219.275,2,1,0.0,0.0,0.05,0.0043763676148796,2022-11-13,2024-02-12,457,1,365.0,0.88,0.8795,54.51,Re-engagement Push
CUST023868,266,1,132.85,4,132.85,1,1,0.0,0.0,0.2,1.0,2024-04-07,2024-04-07,1,0,90.0,2.96,0.7288,10.53,Reactivation Offer
CUST023869,1093,2,5668.73,10,2834.365,2,2,0.0,0.0,0.125,0.0032102728731942,2020-04-19,2022-01-01,623,1,365.0,2.99,1.0,69.13,Re-engagement Push
CUST023870,1365,1,538.4,2,538.4,1,1,0.0,0.0,0.15,1.0,2021-04-04,2021-04-04,1,0,90.0,15.17,1.0,15.4,Reactivation Offer
CUST023872,739,2,1976.24,8,988.12,2,2,0.0,0.0,0.025,0.1333333333333333,2022-12-07,2022-12-21,15,1,15.0,49.27,1.0,46.06,Re-engagement Push
CUST023874,578,1,921.77,3,921.77,1,1,0.0,0.0,0.05,1.0,2023-05-31,2023-05-31,1,0,90.0,6.42,1.0,19.91,Reactivation Offer
CUST023875,1399,2,724.24,5,362.12,2,2,0.0,0.0,0.075,0.0065573770491803,2020-05-01,2021-03-01,305,0,305.0,4.59,1.0,35.39,Reactivation Offer
CUST023876,404,5,4053.26,13,810.652,5,5,0.2,0.0,0.09,0.0039494470774091,2020-06-04,2023-11-21,1266,2,316.5,1.28,1.0,90.11,VIP Winback Alert
CUST023877,67,5,5332.51,18,1066.502,5,4,0.0,0.0,0.13,0.00308261405672,2020-05-16,2024-10-23,1622,2,365.0,0.18,0.1836,96.21,VIP Loyalty Care
CUST023880,815,3,806.75,4,268.9166666666667,3,3,0.0,0.0,0.0166666666666666,0.0173410404624277,2022-04-17,2022-10-06,173,1,86.5,9.42,1.0,44.15,Re-engagement Push
CUST023881,608,2,1122.02,4,561.01,2,2,0.0,0.0,0.075,0.0098039215686274,2022-10-10,2023-05-01,204,0,204.0,2.98,1.0,38.98,Reactivation Offer
CUST023882,319,4,3972.58,15,993.145,4,3,0.25,0.0,0.1125,0.0029629629629629,2020-06-05,2024-02-14,1350,2,365.0,0.87,0.874,88.09,VIP Winback Alert
CUST023883,1040,1,252.51,3,252.51,1,1,1.0,0.0,0.0,1.0,2022-02-23,2022-02-23,1,0,90.0,11.56,1.0,11.84,Reactivation Offer
CUST023884,271,3,3569.26,8,1189.753333333333,3,2,0.0,0.0,0.1333333333333333,0.0033185840707964,2021-10-12,2024-04-02,904,1,365.0,0.74,0.7425,75.93,Re-engagement Push
CUST023885,871,1,3070.55,5,3070.55,1,1,0.0,0.0,0.0,1.0,2022-08-11,2022-08-11,1,0,90.0,9.68,1.0,39.86,Reactivation Offer
CUST023888,384,3,4572.71,11,1524.236666666667,3,2,0.0,0.0,0.05,0.002442996742671,2020-08-01,2023-12-11,1228,2,365.0,1.05,1.0,83.17,VIP Winback Alert
